suggestion_id,task_id,user_id,prompt_group,suggestion_type,resume_section,matched_keyword,original_expression,revised_expression,specificity_score,jd_match_score,actionability_score,adopted,status
sg_cfc72c5601,t_00154,u_0114,B,工具表达,技能,BI,简历中已提到“BI”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,4,5,5,True,adopted
sg_ae2dedf92d,t_00155,u_0115,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_94ca45ccf3,t_00155,u_0115,B,AI 产品表达,项目经历,Prompt,简历中暂未明确体现“Prompt”相关能力。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,5,5,5,False,rejected
sg_a1ec2109f9,t_00155,u_0115,B,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,5,5,True,adopted
sg_f70f48bde8,t_00157,u_0117,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,True,adopted
sg_7149def9f4,t_00157,u_0117,A,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,3,5,False,rejected
sg_524afa6032,t_00157,u_0117,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,True,adopted
sg_ba24e91b0f,t_00157,u_0117,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,False,rejected
sg_529e1e8293,t_00157,u_0117,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,True,adopted
sg_b58dfe124a,t_00157,u_0117,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,False,rejected
sg_505fcbb9a1,t_00158,u_0118,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_0a3c3b6a7c,t_00158,u_0118,B,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,5,5,True,adopted
sg_0232af80a1,t_00158,u_0118,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,False,rejected
sg_dc4e05a2b9,t_00158,u_0118,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_0bd1911a9d,t_00158,u_0118,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_9062aa1e1d,t_00158,u_0118,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_b231875991,t_00159,u_0118,A,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,3,5,True,adopted
sg_bed8c694a8,t_00159,u_0118,A,AI 产品表达,项目经历,Prompt,简历中已提到“Prompt”，但表达偏概括，缺少业务场景、分析动作或结果。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,4,3,5,False,rejected
sg_b2daafa0bf,t_00159,u_0118,A,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,3,5,True,adopted
sg_26fabb33a6,t_00161,u_0119,B,技能补强,技能,SQL,简历中已提到“SQL”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,4,5,5,True,adopted
sg_b9460af6fd,t_00161,u_0119,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_e19cdce942,t_00161,u_0119,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,False,rejected
sg_89c3bb4c05,t_00161,u_0119,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_e5b8839cdf,t_00161,u_0119,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_2e8cda0e36,t_00161,u_0119,B,工具表达,技能,BI,简历中已提到“BI”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,4,5,5,True,adopted
sg_4e7709ac87,t_00162,u_0120,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_914b982385,t_00162,u_0120,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_8319eb224f,t_00162,u_0120,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,False,rejected
sg_aa6fa7d300,t_00162,u_0120,B,业务表达,项目经历,用户增长,简历中已提到“用户增长”，但表达偏概括，缺少业务场景、分析动作或结果。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,4,5,5,True,adopted
sg_836f8723a1,t_00162,u_0120,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_500e6f5fb1,t_00162,u_0120,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_e73a999dc3,t_00163,u_0121,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_952bc5efc3,t_00163,u_0121,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_f649124c3f,t_00163,u_0121,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_1bf1bcbe06,t_00163,u_0121,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_3ec0562264,t_00163,u_0121,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
sg_525976162a,t_00163,u_0121,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_b94f23a447,t_00164,u_0122,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_8951a42bfa,t_00164,u_0122,B,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,5,5,True,adopted
sg_ae3f8cf353,t_00164,u_0122,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_9e0e91394d,t_00164,u_0122,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_67b7b3d918,t_00164,u_0122,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_04fc133978,t_00164,u_0122,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_456c1f8802,t_00167,u_0124,B,技能补强,技能,SQL,简历中已提到“SQL”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,4,5,5,False,rejected
sg_406629612f,t_00167,u_0124,B,技能补强,技能,Python,简历中已提到“Python”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,4,5,5,True,adopted
sg_8b63009588,t_00167,u_0124,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_0f6501baef,t_00167,u_0124,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_38feb8e497,t_00167,u_0124,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_eb0aa82cf1,t_00167,u_0124,B,工具表达,技能,BI,简历中已提到“BI”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,4,5,5,False,rejected
sg_f2fc6c1b6f,t_00169,u_0125,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_e6dd12247d,t_00169,u_0125,B,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,5,5,True,adopted
sg_8279e346e6,t_00169,u_0125,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_234835f356,t_00169,u_0125,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_4a29aef291,t_00169,u_0125,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
